uid,domainID,siteID,namedLocation,decimalLatitude,decimalLongitude,coordinateUncertainty,additionalCoordUncertainty,elevation,elevationUncertainty,geodeticDatum,altLocation,altLatitude,altLongitude,altCoordinateUncertainty,altGeodeticDatum,collectDate,aquaticSiteType,samplingImpractical,sdgSampleCollected,parentSampleID,eventID,measurementDepth,samplerType,dissolvedOxygen,dissolvedOxygenSaturation,specificConductance,waterTemp,maxDepth,lakeSampleDepth1,lakeSampleDepth2,aCollectedBy,bCollectedBy,remarks,publicationDate
78fe4aff-f707-48a6-8943-2c5415ec2065,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2018-07-24T11:40Z,stream,,,GUIL.SS.20180724,GUIL.20180724,,Grab,7.2,88.8,231.1,22.9,,,,Mpagan@battelleecology.org,iortiz@battelleecology.org,,20200224T162037Z
14203109-b235-4a69-898d-b7fceed43154,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2018-08-23T12:26Z,stream,,,GUIL.SS.20180823,GUIL.20180823,,Grab,7.81,95.8,206.1,22.5,,,,Mpagan@battelleecology.org,iortiz@battelleecology.org,,20200224T162030Z
eb2040a9-d7ed-40d5-851d-eaf25a85d70b,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2018-08-28T12:18Z,stream,,,GUIL.SS.20180828,GUIL.20180828,,Grab,7.78,93.3,202.4,21.5,,,,iortiz@battelleecology.org,Mpagan@battelleecology.org,,20200224T162030Z
73f1c4f3-a300-4a62-8d96-6078d5018715,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2018-09-05T12:29Z,stream,,,GUIL.SS.20180905,GUIL.20180905,,Grab,7.89,96.1,205.4,22.4,,,,gtavarez@battelleecology.org,iortiz@battelleecology.org,,20200224T162308Z
aa535a2d-9aea-4c79-97d0-5cabf0e3330c,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2018-09-11T12:35Z,stream,,,GUIL.SS.20180911,GUIL.20180911,,Grab,8.23,100.1,210,22,,,,Mpagan@battelleecology.org,iortiz@battelleecology.org,,20200224T162308Z
cc9a6ab5-55d3-41bb-a6d8-c70a85a6c950,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2018-09-17T12:31Z,stream,,,GUIL.SS.20180917,GUIL.20180917,,Grab,8.24,99.1,161.1,21.8,,,,Mpagan@battelleecology.org,iortiz@battelleecology.org,,20200224T162308Z
5ef4acba-86e1-4309-9e4e-990ebc807f4c,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2018-09-25T12:36Z,stream,,,GUIL.SS.20180925,GUIL.20180925,,Grab,8.17,98.3,196.9,21.5,,,,Mpagan@battelleecology.org,iortiz@battelleecology.org,,20200224T162308Z
47f4ae9f-6253-4ad4-b334-c0c0d3c17886,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2018-10-10T12:13Z,stream,,,GUIL.SS.20181010,GUIL.20181010,,Grab,8.01,96.3,189,21.3,,,,iortiz@battelleecology.org,tvelazquez-rojas@battelleecology.org,,20200224T162301Z
6edb3c3e-4e45-4edc-a58c-1a17e52b1165,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2018-10-24T12:28Z,stream,,,GUIL.SS.20181024,GUIL.20181024,,Grab,8.19,97.7,171.8,21,,,,Mpagan@battelleecology.org,iortiz@battelleecology.org,,20200224T162301Z
57b8b1c1-a62b-4b80-b0c0-661d491552de,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2018-10-30T13:30Z,stream,,,GUIL.SS.20181030,GUIL.20181030,,Grab,8.8,105.1,208.8,20.7,,,,tvelazquez-rojas@battelleecology.org,iortiz@battelleecology.org,,20200224T162301Z
34689651-32ec-4cdf-8ef9-f718c9a51078,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2018-11-12T12:05Z,stream,,,GUIL.SS.20181112,GUIL.20181112,,Grab,8.64,103.4,162,20.8,,,,tvelazquez-rojas@battelleecology.org,iortiz@battelleecology.org,,20200224T162434Z
3d108ab7-d907-4d9c-97ab-14f004f3922c,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2018-11-19T12:11Z,stream,,,GUIL.SS.20181119,GUIL.20181119,,Grab,9.75,112.5,200.7,19.4,,,,tvelazquez-rojas@battelleecology.org,iortiz@battelleecology.org,,20200224T162434Z
0274bdd8-21fc-4822-849d-c049694a750a,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2018-11-27T12:53Z,stream,,,GUIL.SS.20181127,GUIL.20181127,,Grab,9.97,115.1,211.4,19.5,,,,lapontediaz@battelleecology.org,iortiz@battelleecology.org,,20200224T162434Z
bc4cf4a7-66bf-4404-8311-9cda491137d8,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2018-12-11T12:17Z,stream,,,GUIL.SS.20181211,GUIL.20181211,,Grab,8.15,93.9,216.2,19.3,,,,tvelazquez-rojas@battelleecology.org,iortiz@battelleecology.org,,20200224T162215Z
dcb8ae47-a42b-491f-a184-2e7ee09ca731,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2019-01-22T12:48Z,stream,,,GUIL.SS.20190122,GUIL.20190122,,Grab,7.7,90.2,225,18.9,,,,tvelazquez-rojas@battelleecology.org,mviggiano@battelleecology.org,,20200224T161819Z
2f460b05-622b-42a6-8e62-722d18623735,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2019-02-13T11:01Z,stream,,,GUIL.SS.20190213,GUIL.20190213,,Grab,7.47,86.6,234.4,19.2,,,,tvelazquez-rojas@battelleecology.org,amegill@battelleecology.org,,20200224T161751Z
b7cb5eb3-ed61-4b95-a381-d86109432059,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2019-02-19T12:31Z,stream,,,GUIL.SS.20190219,GUIL.20190219,,Grab,7.45,85.8,236.7,19.4,,,,lapontediaz@battelleecology.org,iortiz@battelleecology.org,,20200224T161751Z
275c1cee-6c39-411c-880b-8f79adf93838,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2019-03-19T12:40Z,stream,,,GUIL.SS.20190319,GUIL.20190319,,Grab,7.67,89.2,233.1,20,,,,0000-0001-5314-0662,0000-0003-3491-5113,,20200224T175618Z
da61040e-f9cb-46df-af75-ed51ef5ddffa,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2019-04-08T12:21Z,stream,,,GUIL.SS.20190408,GUIL.20190408,,Grab,7.7,90.8,234.8,20.6,,,,0000-0003-3491-5113,0000-0003-1220-2331,,20200224T175259Z
34b43685-1840-4bb7-94ce-dc90d5137949,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2019-04-16T12:09Z,stream,,,GUIL.SS.20190416,GUIL.20190416,,Grab,7.92,95.8,236.4,21.8,,,,0000-0003-3491-5113,0000-0003-1220-2331,,20200224T175259Z
3769c96e-2147-4c2d-be2b-91feea0eb08f,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2019-05-06T12:16Z,stream,,,GUIL.SS.20190506,GUIL.20190506,,Grab,,94.56,230.9,22,,,,0000-0003-1220-2331,0000-0002-4299-7043,,20200224T162045Z
f358a857-0c8f-495d-bbc5-d3b4f8ad353f,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2019-05-14T12:10Z,stream,,,GUIL.SS.20190514,GUIL.20190514,,Grab,7.1,87,243.1,22.5,,,,0000-0002-4299-7043,0000-0003-1220-2331,,20200224T162045Z
f284f96f-d5c7-47dd-b013-1e0166783c6d,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2019-05-22T12:33Z,stream,,,GUIL.SS.20190522,GUIL.20190522,,Grab,7.72,95.1,227.7,23,,,,0000-0003-3491-5113,0000-0003-1220-2331,,20200224T162045Z
f19d57b5-165a-4f83-9ae6-f76b7369ed5f,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2019-06-12T12:17Z,stream,,,GUIL.SS.20190612,GUIL.20190612,,Grab,6.78,83,241.1,22.5,,,,0000-0003-3491-5113,0000-0003-1220-2331,SWC - nutrients frozen samples was not collected INC0030009,20200224T161827Z
cb57b864-960c-4995-9563-bd36841ff194,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2019-06-18T12:29Z,stream,,,GUIL.SS.20190618,GUIL.20190618,,Grab,7.17,88.8,245.9,23.2,,,,0000-0003-3491-5113,0000-0002-9129-5419,"",20200224T161827Z
2132a603-7d82-40ae-b0bb-645773b7b99d,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2019-07-16T12:23Z,stream,,,GUIL.SS.20190716,GUIL.20190716,,Grab,7.41,89.8,191.2,22,,,,0000-0003-3491-5113,0000-0003-1220-2331,,20200224T161819Z
9bdf6593-b9b4-4a05-bc16-8ab64cf69565,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2019-07-22T12:12Z,stream,,,GUIL.SS.20190722,GUIL.20190722,,Grab,7.85,92.4,162.1,20.4,,,,0000-0003-1220-2331,0000-0003-3491-5113,,20200224T161819Z
9896276d-e8ba-4d98-bee1-5e7253321c18,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2019-08-13T11:13Z,stream,,,GUIL.SS.20190813,GUIL.20190813,,Grab,6.62,81.7,208.1,22.8,,,,0000-0003-3491-5113,0000-0002-4067-8225,,20200224T162206Z
0122c1e3-872a-4a16-8f9e-068e732abf4d,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2019-08-21T12:31Z,stream,,,GUIL.SS.20190821,GUIL.20190821,,Grab,7.23,88.5,221.2,22.4,,,,0000-0003-3491-5113,0000-0003-1220-2331,,20200224T162206Z
a5226d64-faa9-40bb-a6d5-19c5d92d085a,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2019-09-05T12:54Z,stream,,,GUIL.SS.20190905,GUIL.20190905,,Grab,7.05,87.9,228.7,23.6,,,,0000-0001-5314-0662,0000-0002-4299-7043,,20200224T162157Z
7ad68ad7-dab0-4093-9b5c-553acbe17121,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2019-09-10T11:37Z,stream,,,GUIL.SS.20190910,GUIL.20190910,,Grab,7.23,87,180.8,21.5,,,,0000-0003-3491-5113,0000-0003-1220-2331,,20200224T162157Z
5a1e9a01-858f-4288-bb49-dcef17952a4f,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2019-09-16T12:23Z,stream,,,GUIL.SS.20190916,GUIL.20190916,,Grab,7.08,87.2,196.1,22.7,,,,0000-0003-3491-5113,0000-0003-1220-2331,,20200224T162157Z
a718b917-1299-4666-9e38-6cdfe3452339,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2019-09-24T12:06Z,stream,,,GUIL.SS.20190924,GUIL.20190924,,Grab,6.87,85.5,217.7,22.9,,,,0000-0003-3491-5113,0000-0002-4299-7043,,20200224T162157Z
9019b829-8f44-4f81-9b55-64cb129752d0,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2019-10-02T12:14Z,stream,,,GUIL.SS.20191002,GUIL.20191002,,Grab,7.55,91.1,191.6,22,,,,0000-0003-2386-8235,0000-0003-3491-5113,,20200309T152842Z
4acc603a-2bf9-425f-b6ba-cdd2c6b27926,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2019-10-09T12:49Z,stream,,,GUIL.SS.20191009,GUIL.20191009,,Grab,7.77,93.6,213.8,21.6,,,,0000-0003-1220-2331,0000-0003-3491-5113,,20200309T152842Z
362f2f9c-a12b-4db0-af20-f53e39c375fb,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2019-10-15T12:30Z,stream,,,GUIL.SS.20191015,GUIL.20191015,,Grab,8.18,95.8,176.2,20.6,,,,0000-0003-3491-5113,0000-0003-1220-2331,,20200309T152842Z
7f9a2c42-6bbb-4f8c-9bfa-0bd8bfdcdb13,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2019-10-23T14:01Z,stream,,,GUIL.SS.20191023,GUIL.20191023,,Grab,7.71,92.6,197.4,21.1,,,,0000-0003-3491-5113,0000-0003-1220-2331,,20200309T152842Z
f71ba2d6-9399-45a7-8dfd-cf4e6c4f9ed8,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2019-11-12T12:45Z,stream,,,GUIL.SS.20191112,GUIL.20191112,,Grab,7.84,93.4,213.5,20.8,,,,0000-0001-5314-0662,0000-0003-1220-2331,,20200406T153545Z
82b42c4b-32fd-4754-85a6-958ed8d56615,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2019-11-19T11:17Z,stream,,,GUIL.SS.20191119,GUIL.20191119,,Grab,7.88,92.3,212.8,19.9,,,,0000-0001-5314-0662,0000-0003-1220-2331,,20200406T153545Z
8b50aecd-5d2c-4dcc-9d83-c5bb54b5081a,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2019-11-25T12:17Z,stream,,,GUIL.SS.20191125,GUIL.20191125,,Grab,8.24,95,219.5,19,,,,0000-0003-2386-8235,0000-0003-1220-2331,,20200406T153545Z
a4a9e4a1-3ea3-4d6a-b261-99b1f19a6a2a,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2019-12-17T11:40Z,stream,,,GUIL.SS.20191217,GUIL.20191217,,Grab,7.4,88.7,227.3,20,,,,0000-0003-3491-5113,0000-0003-1220-2331,,20200504T151813Z
49e03333-db58-46cc-849a-f99eec349a37,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2020-03-03T12:08Z,stream,,Y,GUIL.SS.20200303,GUIL.20200303,,Grab,8.24,94.5,157.6,19.2,,,,0000-0003-2386-8235,0000-0003-1220-2331,,20200504T145741Z
222120a9-d2c5-4746-b084-ae6ea0f2bde2,D05,CRAM,CRAM.AOS.outlet,46.211998,-89.474475,0.1,10,511.8,0.1,WGS84,,,,,,2016-06-07T14:45Z,lake,,,CRAM.OT.20160607,CRAM.20160607,,Kemmerer,8.5,93,13.5,17,1.3,0.5,,jhudson@neoninc.org,ekrulc@field-ops.org,PCN not collected,20200224T172353Z
7f52b9b9-d75e-4db1-9f62-daee5b125629,D05,CRAM,CRAM.AOS.inlet,46.207952,-89.476174,0.1,10,511.7,0.1,WGS84,,,,,,2016-06-07T16:06Z,lake,,,CRAM.IN.20160607,CRAM.20160607,,Kemmerer,8.8,98,14.3,17.3,1.6,0.5,,jhudson@neoninc.org,ekrulc@field-ops.org,PCN not collected,20200224T172353Z
b14bbbf8-aa4d-4906-b885-e7e4c0eb32fa,D05,CRAM,CRAM.AOS.buoy.c1,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-06-07T18:40Z,lake,,,CRAM.C1.20160607,CRAM.20160607,,Kemmerer,9.1,101,14.1,17.6,15.9,0.5,,jhudson@neoninc.org,ekrulc@field-ops.org,PCN not collected,20200224T172353Z
9cf25c81-8a87-4af9-b75a-41c128f35858,D05,CRAM,CRAM.AOS.buoy.c2,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-06-07T19:03Z,lake,,,CRAM.C2.20160607,CRAM.20160607,,Kemmerer,4.7,39,16.3,5.1,15.9,9.6,13.7,jhudson@neoninc.org,ekrulc@field-ops.org,"In-situ measurements taken at 12 meters. PCN not collected|Miscalculated metalimnion depth, samples should have been taken at 9.0 m and 13.5 m.|Miscalculated metalimnion depth, samples should have been taken at 9.0 m and 13.5 m.|Miscalculated metalimnion depth, samples should have been taken at 9.0 m and 13.5 m.",20200224T172353Z
64aea6ab-c2a7-44e7-a8ac-767e115ff156,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-06-07T20:50Z,lake,,,CRAM.C0.20160607,CRAM.20160607,,Kemmerer,,,,,,,,jhudson@neoninc.org,ekrulc@field-ops.org,"",20200224T172353Z
a122055e-65ef-4d6e-85a6-0990ec7cfd2b,D05,CRAM,CRAM.AOS.outlet,46.211998,-89.474475,0.1,10,511.8,0.1,WGS84,,,,,,2016-07-05T15:15Z,lake,,,CRAM.OT.20160705,CRAM.20160705,,Kemmerer,7.6,96,13.8,23.8,1.2,0.5,,jhudson@neoninc.org,szielke@field-ops.org,PCN not filtered.,20200224T172326Z
8aeb81b9-1c09-4e61-b4f9-03217ef9fca8,D05,CRAM,CRAM.AOS.inlet,46.207952,-89.476174,0.1,10,511.7,0.1,WGS84,,,,,,2016-07-05T15:55Z,lake,,,CRAM.IN.20160705,CRAM.20160705,,Kemmerer,7.4,95,13.7,24,1.1,0.5,,jhudson@neoninc.org,szielke@field-ops.org,PCN not filtered,20200224T172326Z
e293f617-234d-42a1-b46c-7ae6c5e07176,D05,CRAM,CRAM.AOS.buoy.c1,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-07-05T16:40Z,lake,,,CRAM.C1.20160705,CRAM.20160705,,Kemmerer,8.3,107,13.9,24.3,17.4,0.5,,jhudson@neoninc.org,szielke@field-ops.org,PCN not filtered,20200224T172326Z
379d573a-4c6f-4b23-b52f-19cc1f716c25,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-07-05T17:35Z,lake,,,CRAM.C0.20161108,CRAM.20161108,,Kemmerer,,,,,,,,jhudson@neoninc.org,szielke@field-ops.org,"",20200224T172326Z
e8b74bef-770c-4594-9635-488dd445d631,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-07-05T17:35Z,lake,,,CRAM.C0.20160705,CRAM.20160705,,Kemmerer,,,,,,,,jhudson@neoninc.org,szielke@field-ops.org,"",20200224T172326Z
ded6244f-aeff-40b4-ace2-c865321a384b,D05,CRAM,CRAM.AOS.buoy.c2,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-07-05T17:35Z,lake,,,CRAM.C2.20160705,CRAM.20160705,,Kemmerer,1.4,12,17.1,5.2,17.4,10.8,15.3,jhudson@neoninc.org,szielke@field-ops.org,PCN not filtered.|Metalimnion depth miscalculated. Samples should have been taken at 10 m and 15 m.|Metalimnion depth miscalculated. Samples should have been taken at 10 m and 15 m.|Metalimnion depth miscalculated. Samples should have been taken at 10 m and 15 m.,20200224T172326Z
3d1ee2b1-8f32-44e5-9453-e2399c42d945,D05,CRAM,CRAM.AOS.outlet,46.211998,-89.474475,0.1,10,511.8,0.1,WGS84,,,,,,2016-08-09T15:40Z,lake,,,CRAM.OT.20160809,CRAM.20160809,,Kemmerer,7.5,95,15.1,24.5,1,0.5,,jhudson@neoninc.org,ekrulc@field-ops.org,"PCN not filtered|ot vial possibly not fully evacuated, did not immediately draw in gas from syringe",20200224T174101Z
684a7830-6ea8-41ba-8562-365afae34891,D05,CRAM,CRAM.AOS.inlet,46.207952,-89.476174,0.1,10,511.7,0.1,WGS84,,,,,,2016-08-09T16:40Z,lake,,,CRAM.IN.20160809,CRAM.20160809,,Kemmerer,7.7,97,14.9,24.9,1.3,0.5,,jhudson@neoninc.org,ekrulc@field-ops.org,"PCN not filtered|ot vial possibly not fully evacuated, did not immediately draw in gas from syringe",20200224T174101Z
96ce6e15-cd94-4dab-89d7-5af69555100f,D05,CRAM,CRAM.AOS.buoy.c1,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-08-09T18:20Z,lake,,,CRAM.C1.20160809,CRAM.20160809,,Kemmerer,7.8,100,15.1,24.9,17.8,0.5,,jhudson@neoninc.org,ekrulc@field-ops.org,"PCN volume not filtered|Short on luer lock closures - filtered only DNA from c1 and c2|ot vial possibly not fully evacuated, did not immediately draw in gas from syringe",20200224T174101Z
5d4cb9f3-b6ee-4f75-ae01-e6fb4c0f1dbc,D05,CRAM,CRAM.AOS.buoy.c2,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-08-09T19:30Z,lake,,,CRAM.C2.20160809,CRAM.20160809,,Kemmerer,1,0.1,20.3,5.4,17.8,10.3,13.8,jhudson@neoninc.org,ekrulc@field-ops.org,"PCN not filtered|Short on luer lock closures - filtered only DNA from c1 and c2|Miscalculated sample depths, should have been taken at 10.75 m and 15.5 m.|Miscalculated sample depths, should have been taken at 10.75 m and 15.5 m.|Miscalculated sample depths, should have been taken at 10.75 m and 15.5 m.|ot vial possibly not fully evacuated, did not immediately draw in gas from syringe",20200224T174101Z
61942da5-4565-4bae-b426-d092c986c0ca,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-08-09T19:30Z,lake,,,CRAM.C0.20160809,CRAM.20160809,,Kemmerer,,,,,,,,jhudson@neoninc.org,ekrulc@field-ops.org,"ot vial possibly not fully evacuated, did not immediately draw in gas from syringe",20200224T174101Z
c9c30290-9ce6-4705-be0f-f07ef21a6ed5,D05,CRAM,CRAM.AOS.outlet,46.211998,-89.474475,0.1,10,511.8,0.1,WGS84,,,,,,2016-09-07T14:50Z,lake,,,CRAM.OT.20160907,CRAM.20160907,,Kemmerer,7.2,87,13,21.4,1.8,0.5,,jhudson@neoninc.org,ekrulc@field-ops.org,"PCN not filtered. Collection moved to updated inlet and outlet locations.|ot, in, and c1 storage vials stored in part DI, part water from c1 location",20200224T174030Z
f4ee471b-8b0e-45f5-bd66-e7265fb5ae2e,D05,CRAM,CRAM.AOS.inlet,46.207952,-89.476174,0.1,10,511.7,0.1,WGS84,,,,,,2016-09-07T15:20Z,lake,,,CRAM.IN.20160907,CRAM.20160907,,Kemmerer,7.3,87,13.1,21.4,1.4,0.5,,jhudson@neoninc.org,ekrulc@field-ops.org,"PCN not filtered. Collected at updated inlet and outlet locations.|ot, in, and c1 storage vials stored in part DI, part water from c1 location",20200224T174030Z
d41cf4c7-d7b7-4a5c-921c-2bc27ac4f59b,D05,CRAM,CRAM.AOS.buoy.c1,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-09-07T16:15Z,lake,,,CRAM.C1.20160907,CRAM.20160907,,Kemmerer,7.4,89,13.1,21.4,15.9,0.5,,jhudson@neoninc.org,ekrulc@field-ops.org,"PCN not filtered|ot, in, and c1 storage vials stored in part DI, part water from c1 location",20200224T174030Z
407a6372-97f0-4a03-8ece-7a59810fe4e9,D05,CRAM,CRAM.AOS.buoy.c2,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-09-07T16:45Z,lake,,,CRAM.C2.20160907,CRAM.20160907,,Kemmerer,0,0,18.4,5.6,15.9,10.3,14,jhudson@neoninc.org,ekrulc@field-ops.org,"PCN not filtered|ot, in, and c1 storage vials stored in part DI, part water from c1 location; using updated in and ot locations",20200224T174030Z
b11113c8-ac2d-4c11-8a2f-c418a37dc3d1,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-09-07T19:30Z,lake,,,CRAM.C0.20160907,CRAM.20160907,,Kemmerer,,,,,,,,jhudson@neoninc.org,ekrulc@field-ops.org,"ot, in, and c1 storage vials stored in part DI, part water from c1 location; using updated in and ot locations",20200224T174030Z
b01d9eef-1f5a-40c8-a752-69551fd8cee5,D05,CRAM,CRAM.AOS.outlet,46.211998,-89.474475,0.1,10,511.8,0.1,WGS84,,,,,,2016-09-27T15:57Z,lake,,,CRAM.OT.20160927,CRAM.20160927,,Kemmerer,7.7,85,,16.5,1.4,0.5,,jhudson@neoninc.org,ekrulc@field-ops.org,PCN not collected. Specific conductivity not collected.,20200224T174030Z
81723ab4-6bc4-4d7a-a463-547ae56d454c,D05,CRAM,CRAM.AOS.inlet,46.207952,-89.476174,0.1,10,511.7,0.1,WGS84,,,,,,2016-09-27T16:30Z,lake,,,CRAM.IN.20160927,CRAM.20160927,,Kemmerer,7.5,82,,16.4,2,0.5,,jhudson@neoninc.org,ekrulc@field-ops.org,PCN not collected. Specific conductivity not taken.,20200224T174030Z
e40acf61-8a7a-494e-8f0b-5bfae7f63fad,D05,CRAM,CRAM.AOS.buoy.c1,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-09-27T17:20Z,lake,,,CRAM.C1.20160927,CRAM.20160927,,Kemmerer,7.8,86,,16.5,16.8,0.5,,jhudson@neoninc.org,ekrulc@field-ops.org,PCN not collected. Conductivity not collected.,20200224T174030Z
8d609279-72a4-42f1-ad2e-e82ad5547e2c,D05,CRAM,CRAM.AOS.buoy.c2,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-09-27T17:35Z,lake,,,CRAM.C2.20160927,CRAM.20160927,,Kemmerer,0,0,,5.6,16.8,11.3,14,jhudson@neoninc.org,ekrulc@field-ops.org,"In-situ taken at 13.0 meters. Integrated sample taken at 11.25 and 14.0 m. PCN not collected. Specific conductivity not taken|Depths should technically have been taken at 11.25 m and 15.0 m. Floating material found in sample at 15.0 m, so taken at 14.0 m.|Depths should technically have been taken at 11.25 m and 15.0 m. Floating material found in sample at 15.0 m, so taken at 14.0 m.|Depths should technically have been taken at 11.25 m and 15.0 m. Floating material found in sample at 15.0 m, so taken at 14.0 m.",20200224T174030Z
6118a1df-9318-489b-99b8-02283d8ba077,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-09-27T21:00Z,lake,,,CRAM.C0.20160927,CRAM.20160927,,Kemmerer,,,,,,,,jhudson@neoninc.org,ekrulc@field-ops.org,"",20200224T174030Z
ad310e79-0fbe-44a4-9bff-2650eeb440c4,D05,CRAM,CRAM.AOS.buoy.c1,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-10-18T15:20Z,lake,,,CRAM.C1.20161018,CRAM.20161018,,Kemmerer,9.5,89.6,,12.5,16.9,0.5,,jhudson@neoninc.org,ekrulc@field-ops.org,Conductivity not taken.|ot and in dissolved gas not collected because of lack of vials,20200224T173944Z
